Type,Step Size,Goal Bias,Spacing,Steepness,Path Length,Path Nodes,Smooth Length,Smooth Nodes,Total Nodes,Time Taken,Obstacles
Normal,2,0,0,12,101.35063878615271,62,93.07950150804834,64,3275,9.523681163787842,19
Spaced,2,0,0.5,12,91.47902499724395,51,85.12828503307546,53,1099,3.876502513885498,19
Greedy,2,0.37,0,12,106.44838319798053,59,95.21210416894468,61,2070,6.3647096157073975,19
Speedy,2,0.37,0.5,12,93.64972258911092,53,87.39892061991863,55,1943,8.15681791305542,19
Normal,2,0,0,12,98.27545922718016,60,88.74584553023186,62,1944,4.58284330368042,19
Spaced,2,0,0.5,12,101.97614250187523,55,92.06826289211362,57,874,3.0288541316986084,19
Greedy,2,0.37,0,12,105.54162365232301,58,96.02976467269956,60,1054,2.73168683052063,19
Speedy,2,0.37,0.5,12,85.57654994131481,49,81.00246092803809,51,1773,7.182052850723267,19
Normal,2,0,0,12,115.8693148544452,67,103.13743781820256,69,3107,8.540400505065918,19
Spaced,2,0,0.5,12,108.12734804603531,66,98.37218552612063,68,4230,20.33875346183777,19
Greedy,2,0.37,0,12,99.55868080851438,56,90.50928290608883,58,774,1.819249153137207,19
Speedy,2,0.37,0.5,12,102.83135792990277,59,93.89471963862461,61,1355,5.487588167190552,19
Normal,2,0,0,12,96.93011098450938,57,91.92195271059862,59,3439,10.135241270065308,19
Spaced,2,0,0.5,12,103.87706938613374,56,94.73741793824817,58,796,2.7581140995025635,19
Greedy,2,0.37,0,12,94.79666543487123,50,87.3070732657193,52,660,1.5163366794586182,19
Speedy,2,0.37,0.5,12,89.28064643785876,48,83.59687641072522,50,844,3.195666551589966,19
Normal,2,0,0,12,103.9170010829348,59,96.12168521877044,61,2420,6.564613103866577,19
Spaced,2,0,0.5,12,100.04752761752756,58,93.82520393262381,60,2658,10.271038293838501,19
Greedy,2,0.37,0,12,114.31558342914289,72,101.69131238460808,74,3421,12.09129810333252,19
Speedy,2,0.37,0.5,12,101.10225390325783,58,93.12823582502267,60,2125,9.68380355834961,19
Normal,2,0,0,12,96.26390452840961,55,87.65026581009876,57,2961,8.16562008857727,19
Spaced,2,0,0.5,12,100.57790908808056,57,91.92778864357884,59,2808,10.866629600524902,19
Greedy,2,0.37,0,12,99.11469722417665,55,89.76025207797986,57,1303,3.193507671356201,19
Speedy,2,0.37,0.5,12,103.77474339112307,57,94.24890072308946,59,2091,9.021367311477661,19
Normal,2,0,0,12,115.09615724406622,64,100.1074810827893,66,2131,5.358086585998535,19
Spaced,2,0,0.5,12,93.90526965231028,53,86.14895856251603,55,1708,6.068513870239258,19
Greedy,2,0.37,0,12,97.45149438385057,56,89.43451366178111,58,2354,6.694938898086548,19
Speedy,2,0.37,0.5,12,96.37414804737064,53,89.79158479246027,55,1049,4.140725612640381,19
Normal,2,0,0,12,94.56001770595934,52,85.95372620834362,54,1512,3.4493329524993896,19
Spaced,2,0,0.5,12,98.15640531922546,55,90.94509487049208,57,1430,5.140487432479858,19
Greedy,2,0.37,0,12,107.06160540420296,62,96.6172788761512,64,2985,10.182631015777588,19
Speedy,2,0.37,0.5,12,105.57732164812232,59,94.73253036080328,61,2133,10.434749126434326,19
Normal,2,0,0,12,116.03994093391472,71,103.79206851799424,73,3998,12.928119659423828,19
Spaced,2,0,0.5,12,91.29389065894003,51,85.75629524389656,53,1467,5.077836513519287,19
Greedy,2,0.37,0,12,115.05661426970906,66,102.26766288557388,68,2305,7.20735239982605,19
Speedy,2,0.37,0.5,12,97.66767848547306,55,87.70449897777097,57,1363,5.147662401199341,19
Normal,2,0,0,12,106.20655800149567,66,96.25685729903378,68,4075,13.305744409561157,19
Spaced,2,0,0.5,12,99.84473267938597,58,90.65625080612733,60,1553,5.13386344909668,19
Greedy,2,0.37,0,12,113.24136488675357,63,102.54819838507649,65,935,2.41438627243042,19
Speedy,2,0.37,0.5,12,93.44766484992603,56,86.3352922939023,58,1430,6.093045949935913,19
Normal,2,0,0,12,106.33170890885451,60,97.92400009238519,62,1864,4.363332033157349,19
Spaced,2,0,0.5,12,90.57456030128496,52,82.82131343690595,54,2068,7.473710775375366,19
Greedy,2,0.37,0,12,98.59600959488509,60,88.6661300149186,62,2460,7.407548427581787,19
Speedy,2,0.37,0.5,12,111.1446928546316,71,101.03669988487013,73,2501,11.933507204055786,19
Normal,2,0,0,12,100.92337352021991,54,93.25764139356515,56,696,1.571608543395996,19
Spaced,2,0,0.5,12,102.40393481026004,55,92.08413169293024,57,1670,6.004547357559204,19
Greedy,2,0.37,0,12,104.20153079335181,64,96.8243193070372,66,3188,10.769870042800903,19
Speedy,2,0.37,0.5,12,88.26384850948145,46,81.23450109789215,48,473,1.8457159996032715,19
Normal,2,0,0,12,102.75307483162749,58,95.32397813414077,60,1193,2.780383586883545,19
Spaced,2,0,0.5,12,102.38168185971568,57,92.88166730919549,59,872,3.0155704021453857,19
Greedy,2,0.37,0,12,104.28396159342378,61,95.01043793661674,63,2420,7.451603889465332,19
Speedy,2,0.37,0.5,12,94.48403387486866,57,87.75179640259014,59,1219,4.496326208114624,19
Normal,2,0,0,12,101.02954213246727,56,93.48100182795079,58,1488,3.372292995452881,19
Spaced,2,0,0.5,12,100.95783341730744,61,90.78582880535839,63,2023,7.185896635055542,19
Greedy,2,0.37,0,12,102.64305837197432,59,91.23787099001697,61,2242,6.826184272766113,19
Speedy,2,0.37,0.5,12,102.42137149580472,63,95.54776505599622,65,2575,12.922592639923096,19
Normal,2,0,0,12,100.16160638696562,54,93.05397363182665,56,773,1.934133529663086,19
Spaced,2,0,0.5,12,101.84762248212971,55,92.41324870502359,57,1010,3.29823637008667,19
Greedy,2,0.37,0,12,101.81086868087883,56,92.70927018236448,58,485,1.106644630432129,19
Speedy,2,0.37,0.5,12,98.0558362685702,54,91.47179414581822,56,333,1.4176287651062012,19
Normal,2,0,0,12,103.25311709803078,60,96.06109919192131,62,1564,3.432689666748047,19
Spaced,2,0,0.5,12,93.57958513322741,52,85.51655063652814,54,1717,6.378566741943359,19
Greedy,2,0.37,0,12,95.52176852997168,52,89.72952276259392,54,648,1.7214186191558838,19
Speedy,2,0.37,0.5,12,115.71889254040899,70,101.10768293205233,72,2838,14.76201319694519,19
Normal,2,0,0,12,92.35094742794408,52,83.3931446232134,54,2748,7.331961154937744,19
Spaced,2,0,0.5,12,95.87915325699402,52,88.18037099039273,54,1321,4.540154218673706,19
Greedy,2,0.37,0,12,97.46239531063299,55,89.74340793791039,57,2789,8.841521978378296,19
Speedy,2,0.37,0.5,12,94.70445288343433,51,86.21075751759435,53,643,2.6024372577667236,19
Normal,2,0,0,12,110.38267378751388,63,100.15141956747321,65,3283,9.617045879364014,19
Spaced,2,0,0.5,12,99.12790952328525,56,92.09634995238716,58,1158,4.006119966506958,19
Greedy,2,0.37,0,12,102.05972179734898,60,95.30971774566541,62,2479,7.304101943969727,19
Speedy,2,0.37,0.5,12,95.31218799094228,52,89.40347960462982,54,887,3.1815497875213623,19
Normal,2,0,0,12,109.87931565457566,63,100.16076979780118,65,3438,10.449421405792236,19
Spaced,2,0,0.5,12,104.07623414998,62,96.62745796649197,64,2591,9.770618438720703,19
Greedy,2,0.37,0,12,114.34937266445505,65,104.34775480863027,67,3841,13.675873279571533,19
Speedy,2,0.37,0.5,12,96.92792973675797,53,88.26453043319705,55,828,3.1672677993774414,19
Normal,2,0,0,12,106.97361381512063,63,96.85836058917737,65,1927,4.687747478485107,19
Spaced,2,0,0.5,12,106.76535903762036,59,96.52482405474545,61,2304,8.42945408821106,19
Greedy,2,0.37,0,12,114.18099709793798,69,105.58507675308053,71,2679,8.644116401672363,19
Speedy,2,0.37,0.5,12,94.0972261335925,51,87.83028313704106,53,1010,3.9605491161346436,19
Normal,2,0,0,12,95.21082386002514,52,87.01454680451826,54,1022,2.1213736534118652,19
Spaced,2,0,0.5,12,101.57608929040614,55,89.81873566378516,57,866,2.770109176635742,19
Greedy,2,0.37,0,12,107.6787864725843,62,95.39164685031706,64,3132,10.918140649795532,19
Speedy,2,0.37,0.5,12,105.34153348968128,60,96.50397350096316,62,1728,7.2994935512542725,19
Normal,2,0,0,12,112.2975144323159,65,100.97826582334906,67,2926,7.8739173412323,19
Spaced,2,0,0.5,12,96.46283997834693,50,87.6313856869312,52,1043,3.7108006477355957,19
Greedy,2,0.37,0,12,108.45618813891733,68,97.61906767541736,70,3595,12.901512861251831,19
Speedy,2,0.37,0.5,12,113.09963750998948,67,103.60086711815184,69,2372,11.064805030822754,19
Normal,2,0,0,12,98.96903985361492,53,91.28777432120836,55,1287,2.8854665756225586,19
Spaced,2,0,0.5,12,93.62867061776377,51,86.23135293447203,53,445,1.680365800857544,19
Greedy,2,0.37,0,12,97.91996517367649,52,88.96153037088611,54,862,2.087254047393799,19
Speedy,2,0.37,0.5,12,99.66363001974541,53,91.57349113393111,55,345,1.271332025527954,19
Normal,2,0,0,12,111.74342290802504,67,102.94634705921244,69,4158,13.616174459457397,19
Spaced,2,0,0.5,12,96.44895401027244,56,88.9151377551764,58,2365,8.891699314117432,19
Greedy,2,0.37,0,12,101.61846947705907,60,93.38171152032812,62,2861,9.136420011520386,19
Speedy,2,0.37,0.5,12,105.02909484872502,63,95.51273492361055,65,3012,15.107304334640503,19
Normal,2,0,0,12,106.90937975906785,68,96.52905066876806,70,3434,10.107336044311523,19
Spaced,2,0,0.5,12,104.97615293003696,62,95.97221183220734,64,2689,10.714430332183838,19
Greedy,2,0.37,0,12,102.85877556642998,63,91.97604454442127,65,2818,9.092271566390991,19
Speedy,2,0.37,0.5,12,100.48707355184716,57,95.20384670556562,59,1016,4.064343690872192,19
Normal,2,0,0,12,104.90293991920304,59,97.5355260438801,61,2891,8.056867122650146,19
Spaced,2,0,0.5,12,110.58545487277456,65,100.19836199341896,67,2234,7.981599807739258,19
Greedy,2,0.37,0,12,100.93484108064315,53,93.10169137821903,55,494,1.1682758331298828,19
Speedy,2,0.37,0.5,12,93.8988290304012,50,84.72108505997842,52,269,1.17850661277771,19
Normal,2,0,0,12,104.82804869356593,55,95.28875029508994,57,980,2.342238664627075,19
Spaced,2,0,0.5,12,101.7383210658261,62,95.14828166499235,64,2134,7.458250045776367,19
Greedy,2,0.37,0,12,102.67232887030305,53,92.14397190160744,55,577,1.4303717613220215,19
Speedy,2,0.37,0.5,12,100.59731763447724,56,92.5449915164578,58,1481,5.777717351913452,19
Normal,2,0,0,12,106.55241282910673,61,94.20914547343658,63,2016,4.968620300292969,19
Spaced,2,0,0.5,12,99.94314613727292,56,91.43997948189413,58,880,3.2208638191223145,19
Greedy,2,0.37,0,12,108.59411571991433,66,99.20602054253018,68,2997,10.035321712493896,19
Speedy,2,0.37,0.5,12,107.06325610477772,62,99.69301309114255,64,2279,11.049028158187866,19
Normal,2,0,0,12,105.48813665634297,63,94.09510279354357,65,2549,6.776507616043091,19
Spaced,2,0,0.5,12,106.30945844979621,58,96.80968515926064,60,1406,4.818663597106934,19
Greedy,2,0.37,0,12,94.52739695759507,51,88.66279187849801,53,779,1.8894586563110352,19
Speedy,2,0.37,0.5,12,109.57771937905895,60,98.40465882200895,62,1972,8.316751956939697,19
Normal,2,0,0,12,104.691079465441,56,94.65183399746498,58,1267,2.9350428581237793,19
Spaced,2,0,0.5,12,107.76644155708959,57,98.23671779963443,59,885,3.070484161376953,19
Greedy,2,0.37,0,12,98.64991017946257,52,91.13522172631399,54,458,1.2048828601837158,19
Speedy,2,0.37,0.5,12,107.71650244510623,63,98.10253162800025,65,2325,10.962619543075562,19
Normal,2,0,0,12,102.75716113476867,56,97.34682521026832,58,1711,3.870239734649658,19
Spaced,2,0,0.5,12,99.27196645891314,55,91.1088841106033,57,1930,7.144750356674194,19
Greedy,2,0.37,0,12,103.81391745769861,61,95.33767794819293,63,2966,9.692414283752441,19
Speedy,2,0.37,0.5,12,97.34295352842594,54,89.15156687617514,56,968,3.703359842300415,19
Normal,2,0,0,12,101.17361319331677,65,91.7842774248147,67,3196,9.085669994354248,19
Spaced,2,0,0.5,12,97.23450567062726,50,91.29016585747318,52,265,1.0916330814361572,19
Greedy,2,0.37,0,12,101.3083109494112,61,92.25522370562643,63,3555,12.477967262268066,19
Speedy,2,0.37,0.5,12,102.8373311953483,58,92.21995882099598,60,987,3.87357497215271,19
Normal,2,0,0,12,92.50571868590467,51,86.87277699713864,53,1460,3.409928560256958,19
Spaced,2,0,0.5,12,99.78732009253605,56,92.82715536297616,58,2147,7.82640814781189,19
Greedy,2,0.37,0,12,97.7381233030576,55,88.91089454324594,57,1158,2.8144898414611816,19
Speedy,2,0.37,0.5,12,103.90774018291744,66,95.0768210216752,68,2272,10.301635026931763,19
Normal,2,0,0,12,101.80108274623572,54,93.64729432841719,56,1776,4.491430282592773,19
Spaced,2,0,0.5,12,108.29790248141846,58,100.28813058435333,60,1101,3.772722005844116,19
Greedy,2,0.37,0,12,101.65926089372888,56,94.59441409018702,58,1740,4.555529356002808,19
Speedy,2,0.37,0.5,12,102.4951769057707,55,94.73963331750946,57,711,2.793410062789917,19
Normal,2,0,0,12,106.10553754772698,64,95.69933609493715,66,4232,14.192244052886963,19
Spaced,2,0,0.5,12,99.15253856155739,52,88.86413595587518,54,816,2.8986527919769287,19
Greedy,2,0.37,0,12,101.99540114600487,59,93.64728185818753,61,2212,6.410748720169067,19
Speedy,2,0.37,0.5,12,105.6676231308579,56,95.56411978636059,58,1179,4.5428900718688965,19
Normal,2,0,0,12,95.96278418255353,54,89.18068610401886,56,2212,5.5395777225494385,19
Spaced,2,0,0.5,12,110.90790410456773,67,102.39818112203842,69,3686,15.996021509170532,19
Greedy,2,0.37,0,12,104.41898263551808,56,95.36939197343585,58,477,1.211817741394043,19
Speedy,2,0.37,0.5,12,110.50092551602361,64,101.70247004414136,66,1898,8.330031394958496,19
Normal,2,0,0,12,111.18168129299967,61,99.30990098368814,63,2047,5.142441987991333,19
Spaced,2,0,0.5,12,92.97853818348983,55,85.73416047764556,57,2310,8.614932775497437,19
Greedy,2,0.37,0,12,104.53068340815352,61,96.36787311535481,63,3092,10.014541149139404,19
Speedy,2,0.37,0.5,12,111.47410009552965,67,100.21241317641893,69,2104,8.997157335281372,19
Normal,2,0,0,12,101.02657603066925,56,94.52307978130547,58,1055,2.4399330615997314,19
Spaced,2,0,0.5,12,99.74069722728876,53,92.23995766933746,55,948,2.914501190185547,19
Greedy,2,0.37,0,12,113.7473509511866,66,100.63454136047737,68,2576,7.960596799850464,19
Speedy,2,0.37,0.5,12,106.45398089628014,62,96.86768587863284,64,2003,8.837864637374878,19
Normal,2,0,0,12,99.40060687100693,54,91.43944871228814,56,1744,4.380961656570435,19
Spaced,2,0,0.5,12,88.36020124897844,48,82.13973074981395,50,1748,6.23130464553833,19
Greedy,2,0.37,0,12,103.48766419310721,60,91.88388007670844,62,2828,8.76342248916626,19
Speedy,2,0.37,0.5,12,96.77643891204974,52,89.43128812330085,54,503,1.9019224643707275,19
Normal,2,0,0,12,101.88044147240014,62,93.29169852660517,64,4130,13.632599115371704,19
Spaced,2,0,0.5,12,93.31185629266967,53,85.6649735530403,55,1438,4.865571022033691,19
Greedy,2,0.37,0,12,107.99468341719239,60,100.98642248749965,62,2197,6.709004878997803,19
Speedy,2,0.37,0.5,12,112.13856751974085,66,101.32996119428391,68,2729,13.134467601776123,19
Normal,2,0,0,12,98.57046403687337,53,91.97643385593507,55,1605,3.7609546184539795,19
Spaced,2,0,0.5,12,96.44764026015798,52,88.89799965002685,54,1666,5.948627710342407,19
Greedy,2,0.37,0,12,106.34468062995379,60,98.04603167449807,62,2630,8.679267406463623,19
Speedy,2,0.37,0.5,12,98.63340827471376,54,88.93299504119788,56,708,2.9604673385620117,19
Normal,2,0,0,12,110.26946368906025,64,99.40720450533144,66,3771,12.028212308883667,19
Spaced,2,0,0.5,12,108.693987771227,65,101.15986857277393,67,3190,13.496789932250977,19
Greedy,2,0.37,0,12,103.37537019813814,62,96.90839180301191,64,2296,6.789876461029053,19
Speedy,2,0.37,0.5,12,105.24552270422784,59,95.89508127734486,61,2530,11.12567949295044,19
Normal,2,0,0,12,104.98639404574598,62,95.79446102824184,64,3454,10.325173377990723,19
Spaced,2,0,0.5,12,101.36932661895824,53,91.4556091485004,55,604,2.129034996032715,19
Greedy,2,0.37,0,12,99.80441870143802,62,90.81759376939024,64,2740,9.280840396881104,19
Speedy,2,0.37,0.5,12,112.63777940933147,64,101.46193214923002,66,1806,7.408828020095825,19
Normal,2,0,0,12,99.12915448060944,59,92.04231267090617,61,3654,11.276628971099854,19
Spaced,2,0,0.5,12,104.09135839209866,59,97.8381221536647,61,1904,6.60619044303894,19
Greedy,2,0.37,0,12,107.91131332115094,64,97.83217412596443,66,3715,13.097354888916016,19
Speedy,2,0.37,0.5,12,100.6740218232741,60,92.6374351549793,62,1176,4.666921377182007,19
Normal,2,0,0,12,105.7700857110573,60,97.18128632658298,62,2295,5.633501052856445,19
Spaced,2,0,0.5,12,103.39307490822931,59,97.0412610225877,61,1987,7.203496217727661,19
Greedy,2,0.37,0,12,104.07925012106656,58,97.3448132186578,60,1433,3.6916091442108154,19
Speedy,2,0.37,0.5,12,102.09851870449194,58,96.21773673436908,60,2752,12.778311491012573,19
Normal,2,0,0,12,96.33247568171673,58,88.99281117655069,60,2286,5.751879930496216,19
Spaced,2,0,0.5,12,98.94329188487615,55,92.05280334412762,57,1675,5.616021156311035,19
Greedy,2,0.37,0,12,99.82997106436214,56,92.22356633560432,58,688,1.7727394104003906,19
Speedy,2,0.37,0.5,12,102.53109034517912,63,93.04622949881603,65,2198,10.267574310302734,19
Normal,2,0,0,12,108.61791832239308,66,98.91194335547432,68,2596,7.016800165176392,19
Spaced,2,0,0.5,12,95.99469869585732,54,88.84856654826491,56,1673,5.550914287567139,19
Greedy,2,0.37,0,12,96.37832005014113,55,87.06503769518953,57,1313,3.251068353652954,19
Speedy,2,0.37,0.5,12,102.62036055494406,55,92.45980807028381,57,640,2.555748462677002,19
Normal,2,0,0,12,103.65672643069247,57,94.62911478786243,59,1847,4.567347288131714,19
Spaced,2,0,0.5,12,109.86555275481477,62,101.82752766954088,64,2047,7.291294813156128,19
Greedy,2,0.37,0,12,99.77987543421716,55,89.89157807366061,57,1177,2.9332046508789062,19
Speedy,2,0.37,0.5,12,109.37161450464437,69,98.17502025011018,71,2526,11.985331535339355,19
Normal,2,0,0,12,102.5456357093251,61,93.97294358689537,63,3851,12.30545949935913,19
Spaced,2,0,0.5,12,109.12782465253409,66,95.45864786196778,68,2872,11.497171401977539,19
Greedy,2,0.37,0,12,107.65886324667822,61,98.6578407207633,63,1925,5.31762170791626,19
Speedy,2,0.37,0.5,12,103.71562842966944,59,96.07867825718809,61,1756,7.597162246704102,19
Normal,2,0,0,12,107.85467558791909,67,100.15776494878487,69,3422,10.222270965576172,19
Spaced,2,0,0.5,12,102.79709840424682,62,92.44332426421094,64,2334,8.80785346031189,19
Greedy,2,0.37,0,12,106.36140169237889,66,95.56869268103776,68,3341,11.434876203536987,19
Speedy,2,0.37,0.5,12,101.04197839635046,54,91.45565103397746,56,363,1.5193071365356445,19
Normal,2,0,0,12,108.40467259084203,66,97.69141831952611,68,3107,8.600135326385498,19
Spaced,2,0,0.5,12,101.91515322483406,56,91.58810458000306,58,824,2.781240224838257,19
Greedy,2,0.37,0,12,106.81501228205002,65,96.36363564822778,67,3124,10.540656089782715,19
Speedy,2,0.37,0.5,12,106.41705149157517,60,97.28632798145034,62,1768,7.667864561080933,19
Normal,2,0,0,12,102.01506361646544,61,90.17077152087211,63,2600,6.708524227142334,19
Spaced,2,0,0.5,12,100.11376477213838,59,89.34803059218302,61,1720,5.744328737258911,19
Greedy,2,0.37,0,12,103.14868305065949,63,93.86279589183549,65,3396,11.847544193267822,19
Speedy,2,0.37,0.5,12,106.57487364864193,59,97.11257213177385,61,1428,5.424923896789551,19
Normal,2,0,0,12,102.0417768331576,56,93.27259027494364,58,3052,8.649030208587646,19
Spaced,2,0,0.5,12,94.89107340445963,53,88.66521645737369,55,1687,5.758744955062866,19
Greedy,2,0.37,0,12,101.10221482456238,55,95.06480608133677,57,770,1.7793517112731934,19
Speedy,2,0.37,0.5,12,114.16770695174402,66,100.19276334899207,68,1844,8.368602752685547,19
Normal,2,0,0,12,110.75826553688934,67,102.58950902439163,69,4050,12.972907066345215,19
Spaced,2,0,0.5,12,108.07817076659153,63,96.71009847920732,65,2927,12.238138675689697,19
Greedy,2,0.37,0,12,93.28734040239011,50,85.83379593349932,52,284,0.6814024448394775,19
Speedy,2,0.37,0.5,12,103.58098015616866,54,96.17379176327003,56,294,1.3209865093231201,19
Normal,2,0,0,12,109.61239209706537,64,97.32147805895498,66,2977,8.347688674926758,19
Spaced,2,0,0.5,12,104.99656699823181,57,95.88409713735913,59,1292,4.478614807128906,19
Greedy,2,0.37,0,12,100.93999247617808,55,92.15185194417037,57,1073,2.680474042892456,19
Speedy,2,0.37,0.5,12,106.51425000206339,60,97.88846169963982,62,1554,6.339894533157349,19
Normal,2,0,0,12,115.38175680589666,68,104.1188822042829,70,3879,12.01371955871582,19
Spaced,2,0,0.5,12,97.73370557491052,53,86.30724523302526,55,706,2.6593151092529297,19
Greedy,2,0.37,0,12,100.68693601322765,56,93.2469716225506,58,2985,9.416452407836914,19
Speedy,2,0.37,0.5,12,96.63747290124658,54,88.06839637398659,56,1460,5.930961847305298,19
Normal,2,0,0,12,94.03391248681784,51,86.5287579990019,53,1116,2.4386260509490967,19
Spaced,2,0,0.5,12,104.70197247293258,60,95.2332938255668,62,1810,6.9450767040252686,19
